시군구,번지,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.787,201907,19,"21,000",0,2,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.842,201908,14,"20,000",0,3,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.859,201908,31,"23,000",0,3,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.842,201909,1,"22,000",0,4,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.787,201909,5,"23,000",0,4,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.859,201909,18,"25,000",0,14,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,월세,84.842,201909,18,"6,000",50,5,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.787,201909,27,"25,000",0,10,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.842,201909,28,"23,000",0,3,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.859,201910,1,"24,000",0,13,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.842,201910,2,"23,000",0,14,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.842,201910,2,"23,000",0,14,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.842,201910,5,"23,000",0,3,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.787,201910,19,"23,000",0,7,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,월세,84.859,201910,30,"9,000",45,2,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.787,201911,18,"23,500",0,9,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.842,201911,23,"25,000",0,2,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.859,201911,23,"24,000",0,13,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.859,201911,24,"24,000",0,12,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.787,201911,26,"23,500",0,9,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.787,201911,29,"25,000",0,12,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,124.878,201911,30,"35,000",0,11,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.859,201912,4,"28,000",0,6,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.787,201912,13,"25,000",0,12,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.787,201912,21,"27,000",0,13,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.842,201912,23,"29,300",0,3,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.842,201912,26,"26,000",0,7,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,124.878,201912,26,"33,000",0,4,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,월세,84.859,201912,26,"2,000",80,7,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.787,202001,4,"20,000",0,5,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.842,202001,9,"23,000",0,10,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.787,202001,11,"20,000",0,4,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.842,202001,18,"26,000",0,4,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.859,202001,20,"26,000",0,8,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.859,202002,15,"25,000",0,4,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.842,202002,16,"26,000",0,11,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,124.878,202002,17,"33,000",0,4,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,124.878,202002,17,"33,000",0,4,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,124.878,202002,17,"33,000",0,4,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,124.878,202002,21,"35,000",0,11,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.842,202002,22,"26,000",0,6,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.787,202002,22,"27,000",0,12,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.842,202002,22,"26,000",0,6,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,124.878,202003,9,"31,000",0,6,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.859,202003,28,"27,000",0,10,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.859,202004,11,"25,000",0,14,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.787,202004,16,"28,500",0,14,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,124.878,202004,18,"34,000",0,12,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.842,202004,20,"26,000",0,7,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.842,202004,22,"26,000",0,6,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.859,202004,29,"29,000",0,7,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,월세,124.816,201905,11,"3,000",130,23,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201905,16,"23,000",0,5,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,201905,25,"48,000",0,38,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,월세,99.126,201905,30,"2,000",120,37,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,월세,124.816,201905,31,"10,000",80,5,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201906,2,"39,000",0,22,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201906,10,"40,000",0,41,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,월세,99.126,201906,10,"3,000",100,6,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,월세,124.816,201906,11,"4,000",130,11,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201906,14,"28,000",0,9,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201906,19,"28,000",0,20,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201906,24,"33,000",0,21,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,월세,99.126,201906,24,"3,000",90,3,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201906,27,"29,000",0,26,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,201906,30,"30,000",0,42,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,월세,99.126,201907,2,"5,000",110,19,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201907,2,"14,000",0,24,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201907,3,"29,000",0,7,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,월세,124.816,201907,7,"10,000",80,35,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201907,15,"41,000",0,18,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201907,15,"35,000",0,4,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201907,20,"40,000",0,34,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,월세,99.126,201907,20,"2,000",110,16,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201907,29,"31,000",0,19,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201907,31,"29,000",0,33,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,월세,152.652,201908,1,"10,000",110,33,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,월세,124.816,201908,17,"13,000",30,37,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,201908,20,"49,000",0,13,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,201908,20,"49,000",0,13,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,201908,26,"47,000",0,19,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201908,27,"30,000",0,32,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201909,3,"38,000",0,13,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201909,4,"32,000",0,16,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201909,4,"28,000",0,14,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,201909,11,"48,000",0,10,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,월세,99.126,201909,16,"3,000",100,32,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201909,21,"37,000",0,18,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201909,28,"29,000",0,23,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201910,3,"40,000",0,35,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201910,4,"39,500",0,15,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201910,5,"31,000",0,33,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201910,5,"39,500",0,22,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,월세,124.816,201910,5,"3,000",130,8,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,월세,152.652,201910,9,"5,000",150,16,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,월세,152.652,201910,9,"5,000",140,22,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,201910,10,"48,000",0,17,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201910,11,"39,000",0,27,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201910,12,"31,000",0,25,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,월세,124.816,201910,14,"4,000",135,25,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201910,15,"40,000",0,40,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201910,19,"39,500",0,15,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201910,20,"42,000",0,28,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,월세,152.652,201910,22,"4,000",150,6,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201910,24,"30,000",0,40,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,201910,26,"50,000",0,23,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201910,26,"40,000",0,36,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201910,26,"43,000",0,31,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,월세,99.126,201910,26,"3,000",80,2,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201910,29,"31,000",0,30,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,201910,29,"50,500",0,6,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201910,30,"38,000",0,4,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,201911,1,"50,000",0,23,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201911,2,"32,000",0,8,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201911,8,"30,000",0,30,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,201911,11,"50,000",0,24,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201911,11,"42,000",0,33,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201911,11,"42,000",0,33,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201911,15,"30,000",0,20,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201911,15,"30,000",0,20,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201911,16,"40,000",0,21,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201911,17,"42,000",0,14,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201911,17,"42,000",0,14,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201911,17,"37,000",0,27,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201911,17,"30,000",0,25,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,201911,18,"40,320",0,2,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201911,18,"35,000",0,24,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,월세,124.816,201911,19,800,130,34,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,201911,20,"50,000",0,40,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201911,20,"42,000",0,17,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201911,20,"30,000",0,30,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,201911,20,"50,000",0,40,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201911,21,"40,000",0,7,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201911,24,"37,000",0,8,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201911,25,"38,000",0,12,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201911,25,"31,000",0,16,2010,대농로 17
